,Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Unsafe water source (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths),No access to handwashing facility (deaths)
GAB,465.5399175,457.88217199999997,447.0543659,437.1150011,429.7430336,423.8833864,416.3060836,408.2965292,404.2282249,393.277132,392.2860445,390.2194985,380.60798910000005,377.1370224,371.01822410000005,370.612118,364.60697410000006,355.13040950000004,343.52068639999993,329.4857591,315.4176352,302.35393230000005,287.0468069,275.90011319999996,267.6425344,260.21605389999996,251.5535276,253.1413614,351.2142753,344.6597789,335.8051156,327.5528716,321.2124356,316.0024786,309.5364951,302.71545150000003,298.6927439,289.602656,287.847148,285.9346455,278.6789746,275.9628767,271.30522379999996,270.7996423,266.2575865,259.4359887,251.30202709999998,241.5753773,231.6143063,222.1118441,210.98467140000002,200.7554263,192.8223846,185.2998674,176.9366662,176.19668280000002,354.50125299999996,347.92818289999997,340.2789187,333.00764960000004,328.43345189999997,324.8872233,319.6531481,313.1983311,309.3233335,301.99618250000003,301.1936898,299.9637892,293.8686419,293.3168151,291.3109349,292.7262173,291.0872731,286.1791146,280.1233382,271.5778599,261.7768486,254.3785923,244.7961456,238.08701890000003,233.32510069999998,229.1848615,223.96634759999998,224.673971
GBR,10.80241777,11.37702791,12.23916626,13.93316676,15.13630302,17.30477253,19.73619744,22.35631289,25.53966784,29.09791838,33.3831588,39.28963352,47.38744014,56.77413588,64.94448227,75.45447615,84.95791342,87.16035407,81.54953574,71.6351944,62.80674848,54.99374184,49.31111876,45.12583084,41.24522912,40.36980579,39.21880657,39.97572259,1.4963659169999999,1.529240613,1.6692135240000001,1.94020746,2.173412404,2.595651291,3.120666748,3.7358104310000004,4.508682399,5.423226907999999,6.602759407000001,8.297585629,9.682247256,11.381739699999999,12.75794971,14.50675528,16.01278337,16.15128775,14.83602915,12.82031943,11.01392526,9.424022086,8.255180117,7.357795987,6.592796657999999,6.375144497000001,6.134281248,6.198678532000001,216.78622819999995,221.68984939999999,229.2299739,257.4477989,264.5611775,281.34505939999997,290.27591889999997,296.7293619,299.2936807,298.72416719999995,284.50693039999993,262.40709869999995,260.0668251,260.8307157,253.52715940000002,256.2437362,259.98673560000003,259.4127509,256.633849,245.76423280000003,240.2298242,236.6827634,237.7189295,240.10068590000003,239.8083997,248.90743199999997,251.0193156,252.5759249
GEO,78.11055061,65.96718306,62.75493025,65.31278782,71.25517854,69.3886968,63.79909622,62.2327493,55.73057601,46.49127204,39.50464226,35.61821565,29.36007876,23.67609958,19.22122745,15.51056822,10.32867991,9.41177465,9.854781014,9.443190754,9.937405174,10.07527888,10.30859238,9.917487057,9.704513001,9.384776001,8.979010122,8.558750592,79.61320621,67.2682138,64.02382919,66.71025917,72.8963831,71.14099688,65.47172075,63.88028506,57.25194058,47.78480415,40.63124756,36.66598933,30.22540952,24.35314236,19.87729597,16.09216746,10.66224035,9.621152194,9.98154461,9.472465997999999,9.879113285,9.914243551,10.04733183,9.583645296,9.312330957,8.944155005,8.538401513,8.135307779,66.47159079999999,58.52900713,54.44866333,52.00998547,50.25222355,47.684222600000005,45.14368766,43.11177471,40.47820218,37.49063473,35.37803323,32.08066375,27.72494106,23.62597829,20.0964279,17.34524164,15.52857355,14.78847923,15.3649525,15.488136800000001,15.903391399999999,16.14737247,16.33576479,16.585601500000003,17.41464735,18.70672235,17.28542149,16.30380261
GHA,12564.45983,12450.08003,11858.649609999999,11682.59567,11458.70608,11214.06833,10642.66444,10027.59937,9446.297519,8844.459967,8047.885754000001,7726.444386,7270.004853,7119.199584,6774.546856,6501.072053,6300.273295,6082.057829,5652.082451,5574.926112,5607.484184,5612.530538,5563.407529,5483.316389,5827.576761,5932.2516909999995,6169.893419,6144.396115,9614.764946,9518.507014,9058.409505,8916.834601999999,8739.448691,8545.806698999999,8102.244339,7625.544572,7176.944181,6713.170642,6102.128292,5848.34801,5487.516328,5359.3402909999995,5087.795972999999,4871.368428,4709.043455,4532.181614,4190.857793,4115.474791,4119.241773,4098.521853,4039.2029869999997,3958.2018450000005,4182.636478,4235.839832,4381.456457,4344.982818,8392.810942,8300.817216,7987.656514,7897.957708,7803.050238,7700.419234999999,7435.048811,7157.183461,6872.702724,6590.552697,6208.955307,6089.423108,5905.392729,5902.328217,5767.984891,5665.072592,5593.214266,5492.097452,5229.370554,5198.282623,5226.486939,5252.9911950000005,5223.9291140000005,5203.89654,5420.840063000001,5546.77519,5718.968722,5685.703735
GIN,7561.723901,7751.988517,7952.651833,8123.23339,8781.028645999999,8789.820428,8337.987138,8320.538974,8380.176368,8279.994915000001,8070.816634000001,7751.6952870000005,7419.703231999999,7268.561939,7434.6502120000005,7188.59058,6943.402983,6677.692799,6068.608779,5652.789970000001,5452.739072,5161.983754999999,4990.070183,4803.478394,4635.802961,4505.883009,4449.434815,4465.4722,5848.944732,5994.841381,6149.871534000001,6279.961222,6786.073026000001,6789.841240000001,6436.855266,6421.954318,6465.6295039999995,6386.493447999999,6220.566287,5970.023173,5709.4174969999995,5587.735672999999,5708.913860000001,5513.68116,5318.991642,5105.615849,4629.218683,4300.732620000001,4136.17038,3901.5210020000004,3756.499833,3609.180385,3474.7709299999997,3367.3675020000005,3315.220792,3317.6053620000002,6541.615189,6641.643249000001,6760.12865,6849.544101,7178.263258,7157.776545000001,6888.703145,6855.203318000001,6836.316662,6734.864231999999,6555.343888,6316.965695,6079.448782,5977.493979,6092.877985,5919.625419,5778.292392,5610.544954999999,5233.379414,4946.327063000001,4835.644521,4641.610899,4494.994463,4401.956634,4290.021249,4187.90438,4130.408523,4101.465255
GMB,625.0633809,633.8744797999999,640.2088492,654.6223772999999,688.2927687000001,724.9658352999999,747.6775798,774.1734746000001,807.1044218999999,827.3960850999999,805.6938856,814.6215779,806.0680077999999,777.1299962,782.5866166000001,763.8798741,721.459032,682.5303533,633.6719099,593.5434561000001,568.2294307,543.3223148,533.6222441000001,517.2593701999999,509.6625098,502.47916380000004,495.98421160000004,504.43115539999997,481.6987402,487.99672919999995,492.37170679999997,502.76763150000005,527.707524,554.8666082000001,571.06638,589.7921747,613.3739927999999,626.9134617000001,608.5341801,613.5531085,605.3826597999999,581.7970392999999,583.9372662000001,568.0747886,535.8823683,506.2612703,469.24807999999996,438.7171545,419.29616989999994,400.21162410000005,392.30658230000006,379.58697889999996,373.51934439999997,367.5585838,362.38795510000006,368.3039853,509.39539479999996,513.5643983,514.8073382,519.8884236,535.2564597,552.3872605,562.8650193,574.3992423,589.0069053,597.4415658,586.0977816000001,594.1502788,592.0914056,577.9672862000001,586.4226495,578.0676442,556.646195,536.7905216,510.8110002,487.7984296,475.66774560000005,463.67735669999996,462.2209523,454.8098209,451.3419868,448.0276505,444.3967244,450.27080369999993
GNB,1513.6784699999998,1481.836383,1455.480397,1429.0470289999998,1665.712283,1377.291796,1418.632877,2086.4819190000003,1277.229505,1264.312549,1355.01594,1426.1760060000001,1485.417812,1519.815407,1543.3443029999999,1849.6566469999998,1396.480373,1514.414567,1632.036816,1360.8379220000002,1315.108657,1257.236032,1188.9483619999999,1219.3613,1182.6556,1145.63421,1139.609409,1127.927933,1169.323038,1143.98619,1122.9348699999998,1101.77685,1283.1752960000001,1060.112572,1090.815256,1602.7355539999999,979.8985945000001,968.7722626,1037.088426,1090.231625,1134.2610359999999,1159.205743,1175.6672210000002,1407.212575,1060.951492,1149.688374,1237.847219,1030.673972,994.6364641000001,949.3388994999999,896.2752985999999,917.7208862,888.5217767000001,858.7624635,852.1215891,841.5056107,1031.048638,1010.066304,993.3564729,977.1545342000001,1096.205697,945.5268815,964.3826733999999,1303.789089,884.2632832,874.0537853,930.3391697000001,967.3390103,994.9675156,1006.58103,1011.1883849999999,1154.887094,917.2169695,993.4696208999999,1048.783733,902.4417145,873.4413937999999,836.3370073,791.5796605,809.7994007,789.5038994,765.1661597,760.5282467999999,750.5188034
GNQ,574.7534578,601.9217586,614.3816467999999,629.5037993,643.0263150000001,652.2458399,633.1636347,570.3669618,540.3622663,518.064786,486.4742835,427.84975180000004,380.8329387,344.9526883,299.9434099,314.1700019,281.1870294,254.87289769999998,228.22642969999998,217.37587390000002,200.9138939,178.33506599999998,166.68557919999998,159.0463594,161.9357619,155.3743733,156.389934,160.37796830000002,441.62144529999995,462.35754979999996,471.553292,482.73357000000004,492.45562889999997,498.12401780000005,481.5283683999999,430.06388119999997,403.88236989999996,383.3905367,355.27857420000004,307.8033868,269.58334460000003,240.38276180000003,205.11187900000002,210.66873819999998,184.67940969999998,163.6830651,142.9364416,133.1000379,120.1947534,103.4517289,93.40729188,85.85533843,84.28823478,78.05258545,76.12460601,76.63782592,428.93483200000003,446.3024534,452.9138709,461.7564584,469.76195690000003,474.04292689999994,460.2473418000001,412.81583,388.2228751,368.74902579999997,342.5492173,301.346669,268.9594704,245.5021014,215.8596483,222.03756690000003,206.1152423,189.848245,173.04245369999998,166.2846498,155.4163025,140.45695609999999,133.20325390000002,127.80284750000001,129.9675169,125.8068669,126.7172365,129.24968729999998
GRC,0.176993359,0.145299962,0.13205069,0.12387753,0.11658256300000001,0.11418042,0.11529872699999999,0.118082978,0.125086647,0.135718609,0.148826911,0.164990265,0.18205278600000002,0.200682081,0.222445712,0.245558693,0.271978223,0.314869909,0.350451533,0.39141702,0.446659986,0.5189927529999999,0.607063831,0.7026997690000001,0.870008187,0.9472705990000001,0.8776192540000001,0.8533715009999999,0.9085381790000001,0.707681227,0.59233951,0.511329719,0.442673349,0.39792015399999997,0.36780548799999996,0.34365055299999997,0.330948212,0.326610419,0.327959171,0.334645261,0.354753236,0.377896259,0.405139171,0.436848246,0.473896576,0.538009482,0.5855768060000001,0.639659118,0.714619205,0.8195009440000001,0.954453076,1.098119275,1.3597281890000001,1.489297153,1.3912322680000002,1.3561608980000002,9.211197583999999,9.306421491,9.831129525,9.925468513,10.22605468,10.57264231,11.19670596,11.64803914,12.71350895,13.31693035,14.21693898,14.63783376,15.40159064,16.18941411,16.62430764,16.68630172,16.07258303,15.49050883,16.19948486,14.94863488,15.22978686,16.27769307,17.69346574,19.12003279,23.25655202,25.82640724,25.34131204,25.73504268
GRD,3.309155058,3.0202191739999997,2.823005875,2.733304205,2.523640915,2.346370955,2.173363729,1.926276731,1.7016466719999999,1.4774674509999999,1.3199436420000001,1.1933575,1.144941157,1.106288846,1.0777336229999999,1.070737216,1.055880953,1.042357812,1.050944577,1.07225506,1.1076835390000002,1.153213898,1.153012556,1.1881962590000001,1.2587082379999999,1.237582089,1.215805063,1.238348087,2.361774853,2.131065336,1.967498718,1.8824107769999998,1.7182437330000002,1.5792080380000002,1.44297469,1.261346758,1.09825122,0.9392816270000001,0.827830266,0.7401247870000001,0.700873361,0.6674537070000001,0.640825006,0.6244600920000001,0.6021278379999999,0.5812672839999999,0.57270791,0.5722125020000001,0.5793396829999999,0.591382437,0.581256023,0.586079316,0.6074348820000001,0.5852332179999999,0.563141584,0.562962351,4.817248986,4.493615013,4.289679726,4.157525017,3.9009690480000003,3.6574139810000004,3.4068461230000002,3.251036903,3.118596722,2.9898212839999996,2.9501925410000003,2.967957752,2.922772661,2.907194881,2.882659491,2.88545962,2.9341971160000004,3.022140963,3.1335595080000003,3.2997879610000003,3.4537035000000005,3.667914887,3.7777012030000003,3.98302587,4.240574704,4.342513731,4.315628522,4.424108533
GRL,0.117341808,0.11603432699999999,0.113410691,0.10917474699999999,0.10478409400000001,0.0995547,0.098294169,0.098551989,0.099025053,0.10090547400000001,0.102976669,0.101831276,0.099483733,0.096398427,0.09202366699999999,0.087740673,0.088288449,0.087738901,0.08567689699999999,0.081648801,0.07697799,0.078413702,0.079749793,0.080206346,0.080378447,0.079401207,0.078735415,0.078375783,0.146981439,0.144937092,0.141460859,0.135927645,0.129995116,0.122855163,0.120181822,0.119143875,0.118004396,0.118090852,0.117828918,0.12552821,0.131830346,0.13932828,0.144669941,0.149423726,0.155079518,0.161001235,0.164512149,0.163989038,0.161512582,0.160237527,0.159227374,0.158828931,0.158357928,0.156059211,0.15440615,0.153267094,0.105617705,0.104687586,0.10309821699999999,0.10123622199999999,0.099463994,0.097726326,0.09658165,0.096378095,0.095889566,0.095838624,0.09602491099999999,0.096440173,0.09728582699999999,0.09828149300000001,0.098711606,0.10005886900000001,0.102153325,0.10385255300000001,0.10551862199999999,0.107045156,0.108429195,0.110318561,0.111919652,0.113200965,0.11433889,0.117311175,0.11863616099999999,0.120234848
GTM,8593.323422,8178.951266,7527.826356999999,7013.887243000001,6575.132638,5700.744464,5187.5676,4909.478912,4708.63905,4201.797122999999,4038.0250950000004,3846.9654479999995,3692.588676,3545.5820200000003,3383.019271,3220.605519,3041.91434,2845.23288,2705.427169,2589.503913,2455.828438,2328.5682739999997,2246.797397,2178.964612,2186.436945,2175.780907,2187.0276519999998,2236.886586,6281.155959000001,5972.314621,5475.723714,5057.249373,4682.70035,4016.6487909999996,3618.45583,3374.786253,3164.164084,2770.281453,2639.0751920000002,2498.347646,2385.5170329999996,2285.331966,2168.016268,2052.609061,1936.3078239999998,1809.0327129999998,1714.825382,1634.385642,1540.045413,1448.2340880000002,1387.517705,1333.570927,1326.4306589999999,1307.315062,1302.6885029999999,1320.829479,4317.392753,4171.324809000001,3901.0445299999997,3639.647815,3378.7278,2925.454892,2672.348396,2547.190911,2395.146977,2134.463951,2051.548901,1956.169777,1880.34878,1805.679361,1712.5843170000003,1608.689715,1510.50686,1413.469977,1348.743656,1297.7500380000001,1240.364143,1196.501793,1179.752891,1169.049061,1186.084728,1179.023901,1185.11428,1200.073535
GUM,0.599882033,0.6267955510000001,0.655943445,0.656443818,0.651532745,0.648026149,0.63736545,0.6119577079999999,0.577459328,0.544375065,0.5300933520000001,0.532349848,0.541788771,0.547907932,0.5698721729999999,0.592638297,0.6257388110000001,0.652063332,0.669822802,0.6916680740000001,0.689117276,0.7215833159999999,0.739624123,0.7403275429999999,0.739204637,0.762099689,0.780370582,0.779374377,0.18498299899999998,0.197140763,0.20839495100000002,0.20684303399999998,0.200442347,0.19341127800000002,0.18311212600000001,0.162957778,0.142766591,0.12379661199999999,0.110785565,0.103237875,0.099610092,0.09764516599999999,0.099695061,0.103154236,0.106069891,0.10682946199999999,0.101295618,0.102571324,0.10006383099999999,0.10224231,0.101491416,0.09818693099999999,0.095237191,0.096868429,0.099124583,0.098954402,0.578224119,0.601798237,0.613347787,0.613393392,0.611702796,0.600720777,0.591146535,0.562837817,0.550685086,0.5405631329999999,0.52214541,0.510184898,0.5030937129999999,0.49959271200000005,0.5005831070000001,0.5022188320000001,0.513241684,0.521852291,0.522202068,0.534279885,0.535560398,0.555353731,0.577914872,0.600788877,0.61998652,0.6430868710000001,0.6597822760000001,0.67256601
GUY,164.34958840000002,157.3876067,150.8178444,146.4653351,140.7395329,137.3138717,128.5106181,120.76979920000001,111.4168142,104.1182005,101.14529759999999,85.66757292,76.88110891,70.79027665,65.89335158,64.60252972,60.01270357,55.48898011,52.29839517,49.72048438,48.35667427,47.02833927,45.11181148,42.54744697,40.31362906,38.43846982,36.97878351,36.77226814,116.60151289999999,111.0556277,105.69192930000001,102.0509811,97.55785523,94.58613694,87.77058681,81.67185027,74.58477248,68.89201209,66.22013892,55.37209196,48.96736167,44.34121614,40.54133398,39.07689766,35.70644755,32.3067247,29.67911748,27.39287266,25.79976915,24.19649239,22.34207752,20.25862045,18.53348866,17.26667496,16.27905014,15.94008641,74.99045984,72.08930355,69.26584812,68.15063155,66.35388816,65.90560118,62.97754401,60.3635876,57.48464326,54.73391077,54.02170391,49.31595401,46.63395627,45.06026868,44.17155792,45.018291299999994,43.88285393,42.80794055,42.22871381,41.77946859,42.93816857,43.84821951,43.87197103,42.89938657,41.74603146,40.30212028,39.04963549,38.30350607
HND,2261.005175,2172.053932,2063.025087,2008.3316690000001,1908.130394,1809.474175,1661.6971640000002,1563.5556119999999,1484.877828,1400.881729,1298.462449,1203.060541,1119.522868,1057.544451,1008.8168820000001,975.0202132000002,946.2767287999999,918.6012704,886.4811371,864.7470294,856.6520324999999,845.9521376,811.6026901,805.1507261,807.0385163999999,790.1615815,784.5836057,791.7527054999999,1806.925571,1739.561839,1656.383613,1615.587587,1537.424323,1459.010232,1338.449382,1252.2764,1180.851483,1103.147812,1011.799575,926.2891132999999,845.8639505000001,784.0884652000001,734.0417242999999,702.2173365,675.3468134999999,650.6732346,622.0791697999999,601.9835735,590.9913985000001,577.2964795,550.2879412000001,542.3013802,539.2686221,523.3068076999999,515.0358824,515.4148383,637.4496131,608.4308312000001,575.1454438999999,554.8571569000001,523.6843561000001,494.1828453,450.8586626,422.359078,398.19982200000004,374.0651841,345.38561139999996,320.2076955,300.0036387,285.97615099999996,275.02679839999996,267.473127,259.04693619999995,251.21673739999997,241.7927813,236.14259900000002,234.2584971,232.4382863,220.51084300000002,217.1139702,215.96332169999997,209.4934403,205.7287906,205.51972130000001
HRV,6.061848659,5.926850782000001,5.954360267,5.889566446,5.482207559,5.2037602110000005,4.8702438710000004,5.145053839,4.850615222,4.59394984,4.685683646,4.460547131,4.562605709,4.608415356,4.9075283480000005,5.174742587,5.34310576,5.332230614,5.458748333,5.3308361380000004,5.955618096,6.513233777999999,6.828326781,7.459798243,8.671384664,9.594006898,9.720657863,8.835385653,1.804853087,1.712998015,1.688486573,1.657800159,1.5401226159999999,1.456928084,1.350590629,1.394486796,1.275491041,1.171727421,1.156642707,1.0667867690000001,1.056323097,1.033329819,1.070202788,1.099610925,1.125884294,1.1106533159999998,1.123166358,1.088422709,1.209223572,1.277415273,1.290821593,1.3593286709999999,1.5575855180000002,1.70521927,1.7104651030000002,1.539017932,6.100392845,6.514363511,6.966658588,7.124987925,7.204527361,7.244420425,7.534678577999999,7.902914287000001,7.800744267000001,7.788481742,7.409043023,7.299150022999999,7.473644485,7.582415146000001,7.3652251920000005,7.103494587999999,6.423363192,5.841534314,5.134235437,4.332469047,3.899254192,3.679852895,3.532690622,3.4700956030000003,3.7049709180000003,4.031506982,3.995767022,3.992619528
HTI,8840.956043,8516.741159000001,8166.835719,7854.6578930000005,7631.23675,7055.789192,6385.619413,5779.765367,5481.395621,5170.945583,4874.545422,4717.3838670000005,4606.538867,4522.781572,4462.999227,4399.62126,4308.305287,4181.622665,4052.0958590000005,3913.5280340000004,7090.446757,5984.038234000001,4231.844699,3896.539312,3568.984826,3474.362004,3476.840894,3099.379183,6754.034784,6517.875756,6260.602431,6031.6062759999995,5868.1841810000005,5428.602083,4913.333606,4446.105207,4215.039220000001,3973.98997,3743.436835,3620.3922350000003,3532.2733789999997,3465.9223770000003,3416.086723,3364.004455,3287.950591,3185.492918,3079.435151,2966.472244,5363.391938000001,4514.108876,3185.218844,2926.143804,2673.302051,2596.571995,2592.972277,2306.5436649999997,5136.855626,4966.694424,4794.708335,4643.71923,4532.026169,4271.481571,3963.1951229999995,3686.4470159999996,3533.3131590000003,3374.517507,3211.331252,3122.318435,3060.7411859999997,3016.298804,2982.571855,2953.396956,2912.358162,2850.224643,2788.160682,2720.814899,4223.014011,3684.6233009999996,2843.318524,2673.08617,2505.947062,2438.489619,2422.111116,2230.958735
